state,date,condition,percent_value,previous_week,previous_year,publish_date,id
Virginia,2019-06-16,Good,85,37,33,2019-06-17,15743
15 States,2019-06-16,Good,42,37,33,2019-06-17,15744
Alabama,2019-06-16,Excellent,1,7,5,2019-06-17,15745
Arizona,2019-06-16,Excellent,6,7,5,2019-06-17,15746
Arkansas,2019-06-16,Excellent,29,7,5,2019-06-17,15747
California,2019-06-16,Excellent,0,7,5,2019-06-17,15748
Georgia,2019-06-16,Excellent,4,7,5,2019-06-17,15749
Kansas,2019-06-16,Excellent,2,7,5,2019-06-17,15750
Louisiana,2019-06-16,Excellent,4,7,5,2019-06-17,15751
Mississippi,2019-06-16,Excellent,8,7,5,2019-06-17,15752
Missouri,2019-06-16,Excellent,1,7,5,2019-06-17,15753
North Carolina,2019-06-16,Excellent,16,7,5,2019-06-17,15754
Oklahoma,2019-06-16,Excellent,1,7,5,2019-06-17,15755
South Carolina,2019-06-16,Excellent,1,7,5,2019-06-17,15756
Tennessee,2019-06-16,Excellent,13,7,5,2019-06-17,15757
Texas,2019-06-16,Excellent,7,7,5,2019-06-17,15758
Virginia,2019-06-16,Excellent,0,7,5,2019-06-17,15759
15 States,2019-06-16,Excellent,7,7,5,2019-06-17,15760
Alabama,2019-06-09,Very poor,0,3,3,2019-06-10,15761
Arizona,2019-06-09,Very poor,0,3,3,2019-06-10,15762
Arkansas,2019-06-09,Very poor,0,3,3,2019-06-10,15763
California,2019-06-09,Very poor,0,3,3,2019-06-10,15764
Georgia,2019-06-09,Very poor,3,3,3,2019-06-10,15765
Kansas,2019-06-09,Very poor,13,3,3,2019-06-10,15766
Louisiana,2019-06-09,Very poor,0,3,3,2019-06-10,15767
Mississippi,2019-06-09,Very poor,0,3,3,2019-06-10,15768
Missouri,2019-06-09,Very poor,7,3,3,2019-06-10,15769
North Carolina,2019-06-09,Very poor,2,3,3,2019-06-10,15770
Oklahoma,2019-06-09,Very poor,1,3,3,2019-06-10,15771
South Carolina,2019-06-09,Very poor,0,3,3,2019-06-10,15772
Tennessee,2019-06-09,Very poor,4,3,3,2019-06-10,15773
Texas,2019-06-09,Very poor,11,3,3,2019-06-10,15774
Virginia,2019-06-09,Very poor,0,3,3,2019-06-10,15775
15 States,2019-06-09,Very poor,7,3,3,2019-06-10,15776
Alabama,2019-06-09,Poor,7,10,18,2019-06-10,15777
Arizona,2019-06-09,Poor,0,10,18,2019-06-10,15778
Arkansas,2019-06-09,Poor,2,10,18,2019-06-10,15779
California,2019-06-09,Poor,10,10,18,2019-06-10,15780
Georgia,2019-06-09,Poor,12,10,18,2019-06-10,15781
Kansas,2019-06-09,Poor,15,10,18,2019-06-10,15782
Louisiana,2019-06-09,Poor,2,10,18,2019-06-10,15783
Mississippi,2019-06-09,Poor,8,10,18,2019-06-10,15784
Missouri,2019-06-09,Poor,7,10,18,2019-06-10,15785
North Carolina,2019-06-09,Poor,4,10,18,2019-06-10,15786
Oklahoma,2019-06-09,Poor,3,10,18,2019-06-10,15787
South Carolina,2019-06-09,Poor,8,10,18,2019-06-10,15788
Tennessee,2019-06-09,Poor,8,10,18,2019-06-10,15789
Texas,2019-06-09,Poor,8,10,18,2019-06-10,15790
Virginia,2019-06-09,Poor,0,10,18,2019-06-10,15791
15 States,2019-06-09,Poor,8,10,18,2019-06-10,15792
Alabama,2019-06-09,Fair,39,41,37,2019-06-10,15793
Arizona,2019-06-09,Fair,7,41,37,2019-06-10,15794
Arkansas,2019-06-09,Fair,17,41,37,2019-06-10,15795
California,2019-06-09,Fair,85,41,37,2019-06-10,15796
Georgia,2019-06-09,Fair,32,41,37,2019-06-10,15797
Kansas,2019-06-09,Fair,40,41,37,2019-06-10,15798
Louisiana,2019-06-09,Fair,36,41,37,2019-06-10,15799
Mississippi,2019-06-09,Fair,38,41,37,2019-06-10,15800
Missouri,2019-06-09,Fair,54,41,37,2019-06-10,15801
North Carolina,2019-06-09,Fair,41,41,37,2019-06-10,15802
Oklahoma,2019-06-09,Fair,22,41,37,2019-06-10,15803
South Carolina,2019-06-09,Fair,35,41,37,2019-06-10,15804
Tennessee,2019-06-09,Fair,24,41,37,2019-06-10,15805
Texas,2019-06-09,Fair,47,41,37,2019-06-10,15806
Virginia,2019-06-09,Fair,15,41,37,2019-06-10,15807
15 States,2019-06-09,Fair,41,41,37,2019-06-10,15808
Alabama,2019-06-09,Good,53,38,38,2019-06-10,15809
Arizona,2019-06-09,Good,85,38,38,2019-06-10,15810
Arkansas,2019-06-09,Good,54,38,38,2019-06-10,15811
California,2019-06-09,Good,5,38,38,2019-06-10,15812
Georgia,2019-06-09,Good,49,38,38,2019-06-10,15813
Kansas,2019-06-09,Good,31,38,38,2019-06-10,15814
Louisiana,2019-06-09,Good,56,38,38,2019-06-10,15815
Mississippi,2019-06-09,Good,52,38,38,2019-06-10,15816
Missouri,2019-06-09,Good,32,38,38,2019-06-10,15817
North Carolina,2019-06-09,Good,49,38,38,2019-06-10,15818
Oklahoma,2019-06-09,Good,74,38,38,2019-06-10,15819
South Carolina,2019-06-09,Good,56,38,38,2019-06-10,15820
Tennessee,2019-06-09,Good,52,38,38,2019-06-10,15821
Texas,2019-06-09,Good,25,38,38,2019-06-10,15822
Virginia,2019-06-09,Good,85,38,38,2019-06-10,15823
15 States,2019-06-09,Good,37,38,38,2019-06-10,15824
Alabama,2019-06-09,Excellent,1,8,4,2019-06-10,15825
Arizona,2019-06-09,Excellent,8,8,4,2019-06-10,15826
Arkansas,2019-06-09,Excellent,27,8,4,2019-06-10,15827
California,2019-06-09,Excellent,0,8,4,2019-06-10,15828
Georgia,2019-06-09,Excellent,4,8,4,2019-06-10,15829
Kansas,2019-06-09,Excellent,1,8,4,2019-06-10,15830
Louisiana,2019-06-09,Excellent,6,8,4,2019-06-10,15831
Mississippi,2019-06-09,Excellent,2,8,4,2019-06-10,15832
Missouri,2019-06-09,Excellent,0,8,4,2019-06-10,15833
North Carolina,2019-06-09,Excellent,4,8,4,2019-06-10,15834
Oklahoma,2019-06-09,Excellent,0,8,4,2019-06-10,15835
South Carolina,2019-06-09,Excellent,1,8,4,2019-06-10,15836
Tennessee,2019-06-09,Excellent,12,8,4,2019-06-10,15837
Texas,2019-06-09,Excellent,9,8,4,2019-06-10,15838
Virginia,2019-06-09,Excellent,0,8,4,2019-06-10,15839
15 States,2019-06-09,Excellent,7,8,4,2019-06-10,15840
Alabama,2019-06-02,Very poor,1,0,1,2019-06-03,15841
Arizona,2019-06-02,Very poor,0,0,1,2019-06-03,15842
Arkansas,2019-06-02,Very poor,0,0,1,2019-06-03,15843
California,2019-06-02,Very poor,0,0,1,2019-06-03,15844
Georgia,2019-06-02,Very poor,4,0,1,2019-06-03,15845
Kansas,2019-06-02,Very poor,8,0,1,2019-06-03,15846
Louisiana,2019-06-02,Very poor,0,0,1,2019-06-03,15847
Mississippi,2019-06-02,Very poor,0,0,1,2019-06-03,15848
Missouri,2019-06-02,Very poor,7,0,1,2019-06-03,15849
North Carolina,2019-06-02,Very poor,2,0,1,2019-06-03,15850
Oklahoma,2019-06-02,Very poor,0,0,1,2019-06-03,15851
South Carolina,2019-06-02,Very poor,2,0,1,2019-06-03,15852
Tennessee,2019-06-02,Very poor,4,0,1,2019-06-03,15853
Texas,2019-06-02,Very poor,3,0,1,2019-06-03,15854
Virginia,2019-06-02,Very poor,0,0,1,2019-06-03,15855
15 States,2019-06-02,Very poor,3,0,1,2019-06-03,15856
Alabama,2019-06-02,Poor,10,0,15,2019-06-03,15857
Arizona,2019-06-02,Poor,1,0,15,2019-06-03,15858
Arkansas,2019-06-02,Poor,3,0,15,2019-06-03,15859
California,2019-06-02,Poor,0,0,15,2019-06-03,15860
Georgia,2019-06-02,Poor,11,0,15,2019-06-03,15861
Kansas,2019-06-02,Poor,8,0,15,2019-06-03,15862
Louisiana,2019-06-02,Poor,5,0,15,2019-06-03,15863
Mississippi,2019-06-02,Poor,5,0,15,2019-06-03,15864
Missouri,2019-06-02,Poor,7,0,15,2019-06-03,15865
North Carolina,2019-06-02,Poor,7,0,15,2019-06-03,15866
Oklahoma,2019-06-02,Poor,4,0,15,2019-06-03,15867
South Carolina,2019-06-02,Poor,12,0,15,2019-06-03,15868
Tennessee,2019-06-02,Poor,6,0,15,2019-06-03,15869
Texas,2019-06-02,Poor,12,0,15,2019-06-03,15870
Virginia,2019-06-02,Poor,0,0,15,2019-06-03,15871
15 States,2019-06-02,Poor,10,0,15,2019-06-03,15872
Alabama,2019-06-02,Fair,43,0,42,2019-06-03,15873
Arizona,2019-06-02,Fair,9,0,42,2019-06-03,15874
Arkansas,2019-06-02,Fair,17,0,42,2019-06-03,15875
California,2019-06-02,Fair,100,0,42,2019-06-03,15876
Georgia,2019-06-02,Fair,34,0,42,2019-06-03,15877
Kansas,2019-06-02,Fair,53,0,42,2019-06-03,15878
Louisiana,2019-06-02,Fair,37,0,42,2019-06-03,15879
Mississippi,2019-06-02,Fair,39,0,42,2019-06-03,15880
Missouri,2019-06-02,Fair,54,0,42,2019-06-03,15881
North Carolina,2019-06-02,Fair,42,0,42,2019-06-03,15882
Oklahoma,2019-06-02,Fair,27,0,42,2019-06-03,15883
South Carolina,2019-06-02,Fair,44,0,42,2019-06-03,15884
Tennessee,2019-06-02,Fair,24,0,42,2019-06-03,15885
Texas,2019-06-02,Fair,46,0,42,2019-06-03,15886
Virginia,2019-06-02,Fair,15,0,42,2019-06-03,15887
15 States,2019-06-02,Fair,41,0,42,2019-06-03,15888
Alabama,2019-06-02,Good,44,0,38,2019-06-03,15889
Arizona,2019-06-02,Good,84,0,38,2019-06-03,15890
Arkansas,2019-06-02,Good,55,0,38,2019-06-03,15891
California,2019-06-02,Good,0,0,38,2019-06-03,15892
Georgia,2019-06-02,Good,47,0,38,2019-06-03,15893
Kansas,2019-06-02,Good,29,0,38,2019-06-03,15894
Louisiana,2019-06-02,Good,54,0,38,2019-06-03,15895
Mississippi,2019-06-02,Good,47,0,38,2019-06-03,15896
Missouri,2019-06-02,Good,32,0,38,2019-06-03,15897
North Carolina,2019-06-02,Good,49,0,38,2019-06-03,15898
Oklahoma,2019-06-02,Good,69,0,38,2019-06-03,15899
South Carolina,2019-06-02,Good,42,0,38,2019-06-03,15900
Tennessee,2019-06-02,Good,58,0,38,2019-06-03,15901
Texas,2019-06-02,Good,29,0,38,2019-06-03,15902
Virginia,2019-06-02,Good,85,0,38,2019-06-03,15903
15 States,2019-06-02,Good,38,0,38,2019-06-03,15904
Alabama,2019-06-02,Excellent,2,0,4,2019-06-03,15905
Arizona,2019-06-02,Excellent,6,0,4,2019-06-03,15906
Arkansas,2019-06-02,Excellent,25,0,4,2019-06-03,15907
California,2019-06-02,Excellent,0,0,4,2019-06-03,15908
Georgia,2019-06-02,Excellent,4,0,4,2019-06-03,15909
Kansas,2019-06-02,Excellent,2,0,4,2019-06-03,15910
Louisiana,2019-06-02,Excellent,4,0,4,2019-06-03,15911
Mississippi,2019-06-02,Excellent,9,0,4,2019-06-03,15912
Missouri,2019-06-02,Excellent,0,0,4,2019-06-03,15913
North Carolina,2019-06-02,Excellent,0,0,4,2019-06-03,15914
Oklahoma,2019-06-02,Excellent,0,0,4,2019-06-03,15915
South Carolina,2019-06-02,Excellent,0,0,4,2019-06-03,15916
Tennessee,2019-06-02,Excellent,8,0,4,2019-06-03,15917
Texas,2019-06-02,Excellent,10,0,4,2019-06-03,15918
Virginia,2019-06-02,Excellent,0,0,4,2019-06-03,15919
15 States,2019-06-02,Excellent,8,0,4,2019-06-03,15920
Alabama,2020-11-01,Very poor,1,6,5,2020-11-02,15921
Arizona,2020-11-01,Very poor,0,6,5,2020-11-02,15922
Arkansas,2020-11-01,Very poor,1,6,5,2020-11-02,15923
California,2020-11-01,Very poor,0,6,5,2020-11-02,15924
Georgia,2020-11-01,Very poor,3,6,5,2020-11-02,15925
Kansas,2020-11-01,Very poor,3,6,5,2020-11-02,15926
Louisiana,2020-11-01,Very poor,0,6,5,2020-11-02,15927
Mississippi,2020-11-01,Very poor,1,6,5,2020-11-02,15928
Missouri,2020-11-01,Very poor,3,6,5,2020-11-02,15929
North Carolina,2020-11-01,Very poor,3,6,5,2020-11-02,15930
Oklahoma,2020-11-01,Very poor,1,6,5,2020-11-02,15931
South Carolina,2020-11-01,Very poor,7,6,5,2020-11-02,15932
Tennessee,2020-11-01,Very poor,6,6,5,2020-11-02,15933
Texas,2020-11-01,Very poor,9,6,5,2020-11-02,15934
Virginia,2020-11-01,Very poor,8,6,5,2020-11-02,15935
15 States,2020-11-01,Very poor,6,6,5,2020-11-02,15936
Alabama,2020-11-01,Poor,8,25,15,2020-11-02,15937
Arizona,2020-11-01,Poor,0,25,15,2020-11-02,15938
Arkansas,2020-11-01,Poor,3,25,15,2020-11-02,15939
California,2020-11-01,Poor,0,25,15,2020-11-02,15940
Georgia,2020-11-01,Poor,14,25,15,2020-11-02,15941
Kansas,2020-11-01,Poor,10,25,15,2020-11-02,15942
Louisiana,2020-11-01,Poor,3,25,15,2020-11-02,15943
Mississippi,2020-11-01,Poor,13,25,15,2020-11-02,15944
Missouri,2020-11-01,Poor,10,25,15,2020-11-02,15945
North Carolina,2020-11-01,Poor,13,25,15,2020-11-02,15946
Oklahoma,2020-11-01,Poor,5,25,15,2020-11-02,15947
South Carolina,2020-11-01,Poor,8,25,15,2020-11-02,15948
Tennessee,2020-11-01,Poor,11,25,15,2020-11-02,15949
Texas,2020-11-01,Poor,41,25,15,2020-11-02,15950
Virginia,2020-11-01,Poor,28,25,15,2020-11-02,15951
15 States,2020-11-01,Poor,28,25,15,2020-11-02,15952
Alabama,2020-11-01,Fair,34,29,40,2020-11-02,15953
Arizona,2020-11-01,Fair,4,29,40,2020-11-02,15954
Arkansas,2020-11-01,Fair,16,29,40,2020-11-02,15955
California,2020-11-01,Fair,50,29,40,2020-11-02,15956
Georgia,2020-11-01,Fair,31,29,40,2020-11-02,15957
Kansas,2020-11-01,Fair,41,29,40,2020-11-02,15958
Louisiana,2020-11-01,Fair,56,29,40,2020-11-02,15959
Mississippi,2020-11-01,Fair,31,29,40,2020-11-02,15960
Missouri,2020-11-01,Fair,38,29,40,2020-11-02,15961
North Carolina,2020-11-01,Fair,34,29,40,2020-11-02,15962
Oklahoma,2020-11-01,Fair,40,29,40,2020-11-02,15963
South Carolina,2020-11-01,Fair,20,29,40,2020-11-02,15964
Tennessee,2020-11-01,Fair,20,29,40,2020-11-02,15965
Texas,2020-11-01,Fair,27,29,40,2020-11-02,15966
Virginia,2020-11-01,Fair,34,29,40,2020-11-02,15967
15 States,2020-11-01,Fair,29,29,40,2020-11-02,15968
Alabama,2020-11-01,Good,50,32,33,2020-11-02,15969
Arizona,2020-11-01,Good,50,32,33,2020-11-02,15970
Arkansas,2020-11-01,Good,45,32,33,2020-11-02,15971
California,2020-11-01,Good,45,32,33,2020-11-02,15972
Georgia,2020-11-01,Good,44,32,33,2020-11-02,15973
Kansas,2020-11-01,Good,42,32,33,2020-11-02,15974
Louisiana,2020-11-01,Good,41,32,33,2020-11-02,15975
Mississippi,2020-11-01,Good,40,32,33,2020-11-02,15976
Missouri,2020-11-01,Good,49,32,33,2020-11-02,15977
North Carolina,2020-11-01,Good,45,32,33,2020-11-02,15978
Oklahoma,2020-11-01,Good,47,32,33,2020-11-02,15979
South Carolina,2020-11-01,Good,47,32,33,2020-11-02,15980
Tennessee,2020-11-01,Good,48,32,33,2020-11-02,15981
Texas,2020-11-01,Good,17,32,33,2020-11-02,15982
Virginia,2020-11-01,Good,30,32,33,2020-11-02,15983
15 States,2020-11-01,Good,29,32,33,2020-11-02,15984
Alabama,2020-11-01,Excellent,7,8,7,2020-11-02,15985
Arizona,2020-11-01,Excellent,46,8,7,2020-11-02,15986
Arkansas,2020-11-01,Excellent,35,8,7,2020-11-02,15987
California,2020-11-01,Excellent,5,8,7,2020-11-02,15988
Georgia,2020-11-01,Excellent,8,8,7,2020-11-02,15989
Kansas,2020-11-01,Excellent,4,8,7,2020-11-02,15990
Louisiana,2020-11-01,Excellent,0,8,7,2020-11-02,15991
Mississippi,2020-11-01,Excellent,15,8,7,2020-11-02,15992
Missouri,2020-11-01,Excellent,0,8,7,2020-11-02,15993
North Carolina,2020-11-01,Excellent,5,8,7,2020-11-02,15994
Oklahoma,2020-11-01,Excellent,7,8,7,2020-11-02,15995
South Carolina,2020-11-01,Excellent,18,8,7,2020-11-02,15996
Tennessee,2020-11-01,Excellent,15,8,7,2020-11-02,15997
Texas,2020-11-01,Excellent,6,8,7,2020-11-02,15998
Virginia,2020-11-01,Excellent,0,8,7,2020-11-02,15999
15 States,2020-11-01,Excellent,8,8,7,2020-11-02,16000
Alabama,2020-10-25,Very poor,1,10,5,2020-10-26,16001
Arizona,2020-10-25,Very poor,0,10,5,2020-10-26,16002
Arkansas,2020-10-25,Very poor,1,10,5,2020-10-26,16003
California,2020-10-25,Very poor,0,10,5,2020-10-26,16004
Georgia,2020-10-25,Very poor,3,10,5,2020-10-26,16005
Kansas,2020-10-25,Very poor,2,10,5,2020-10-26,16006
Louisiana,2020-10-25,Very poor,0,10,5,2020-10-26,16007
Mississippi,2020-10-25,Very poor,1,10,5,2020-10-26,16008
Missouri,2020-10-25,Very poor,3,10,5,2020-10-26,16009
North Carolina,2020-10-25,Very poor,3,10,5,2020-10-26,16010
Oklahoma,2020-10-25,Very poor,0,10,5,2020-10-26,16011
South Carolina,2020-10-25,Very poor,6,10,5,2020-10-26,16012
Tennessee,2020-10-25,Very poor,6,10,5,2020-10-26,16013
Texas,2020-10-25,Very poor,9,10,5,2020-10-26,16014
Virginia,2020-10-25,Very poor,7,10,5,2020-10-26,16015
15 States,2020-10-25,Very poor,6,10,5,2020-10-26,16016
Alabama,2020-10-25,Poor,4,23,15,2020-10-26,16017
Arizona,2020-10-25,Poor,0,23,15,2020-10-26,16018
Arkansas,2020-10-25,Poor,3,23,15,2020-10-26,16019
California,2020-10-25,Poor,5,23,15,2020-10-26,16020
Georgia,2020-10-25,Poor,12,23,15,2020-10-26,16021
Kansas,2020-10-25,Poor,8,23,15,2020-10-26,16022
Louisiana,2020-10-25,Poor,3,23,15,2020-10-26,16023
Mississippi,2020-10-25,Poor,13,23,15,2020-10-26,16024
Missouri,2020-10-25,Poor,11,23,15,2020-10-26,16025
North Carolina,2020-10-25,Poor,12,23,15,2020-10-26,16026
Oklahoma,2020-10-25,Poor,10,23,15,2020-10-26,16027
South Carolina,2020-10-25,Poor,6,23,15,2020-10-26,16028
Tennessee,2020-10-25,Poor,12,23,15,2020-10-26,16029
Texas,2020-10-25,Poor,37,23,15,2020-10-26,16030
Virginia,2020-10-25,Poor,27,23,15,2020-10-26,16031
15 States,2020-10-25,Poor,25,23,15,2020-10-26,16032
Alabama,2020-10-25,Fair,21,27,40,2020-10-26,16033
Arizona,2020-10-25,Fair,6,27,40,2020-10-26,16034
Arkansas,2020-10-25,Fair,16,27,40,2020-10-26,16035
California,2020-10-25,Fair,45,27,40,2020-10-26,16036
Georgia,2020-10-25,Fair,28,27,40,2020-10-26,16037
Kansas,2020-10-25,Fair,42,27,40,2020-10-26,16038
Louisiana,2020-10-25,Fair,56,27,40,2020-10-26,16039
Mississippi,2020-10-25,Fair,31,27,40,2020-10-26,16040
Missouri,2020-10-25,Fair,38,27,40,2020-10-26,16041
North Carolina,2020-10-25,Fair,32,27,40,2020-10-26,16042
Oklahoma,2020-10-25,Fair,45,27,40,2020-10-26,16043
South Carolina,2020-10-25,Fair,17,27,40,2020-10-26,16044
Tennessee,2020-10-25,Fair,18,27,40,2020-10-26,16045
Texas,2020-10-25,Fair,29,27,40,2020-10-26,16046
Virginia,2020-10-25,Fair,34,27,40,2020-10-26,16047
15 States,2020-10-25,Fair,29,27,40,2020-10-26,16048
Alabama,2020-10-25,Good,63,31,33,2020-10-26,16049
Arizona,2020-10-25,Good,41,31,33,2020-10-26,16050
Arkansas,2020-10-25,Good,45,31,33,2020-10-26,16051
California,2020-10-25,Good,45,31,33,2020-10-26,16052
Georgia,2020-10-25,Good,49,31,33,2020-10-26,16053
Kansas,2020-10-25,Good,43,31,33,2020-10-26,16054
Louisiana,2020-10-25,Good,41,31,33,2020-10-26,16055
Mississippi,2020-10-25,Good,40,31,33,2020-10-26,16056
Missouri,2020-10-25,Good,48,31,33,2020-10-26,16057
North Carolina,2020-10-25,Good,46,31,33,2020-10-26,16058
Oklahoma,2020-10-25,Good,45,31,33,2020-10-26,16059
South Carolina,2020-10-25,Good,53,31,33,2020-10-26,16060
Tennessee,2020-10-25,Good,50,31,33,2020-10-26,16061
Texas,2020-10-25,Good,19,31,33,2020-10-26,16062
Virginia,2020-10-25,Good,32,31,33,2020-10-26,16063
15 States,2020-10-25,Good,32,31,33,2020-10-26,16064
Alabama,2020-10-25,Excellent,11,9,7,2020-10-26,16065
Arizona,2020-10-25,Excellent,53,9,7,2020-10-26,16066
Arkansas,2020-10-25,Excellent,35,9,7,2020-10-26,16067
California,2020-10-25,Excellent,5,9,7,2020-10-26,16068
Georgia,2020-10-25,Excellent,8,9,7,2020-10-26,16069
Kansas,2020-10-25,Excellent,5,9,7,2020-10-26,16070
Louisiana,2020-10-25,Excellent,0,9,7,2020-10-26,16071
Mississippi,2020-10-25,Excellent,15,9,7,2020-10-26,16072
Missouri,2020-10-25,Excellent,0,9,7,2020-10-26,16073
North Carolina,2020-10-25,Excellent,7,9,7,2020-10-26,16074
Oklahoma,2020-10-25,Excellent,0,9,7,2020-10-26,16075
South Carolina,2020-10-25,Excellent,18,9,7,2020-10-26,16076
Tennessee,2020-10-25,Excellent,14,9,7,2020-10-26,16077
Texas,2020-10-25,Excellent,6,9,7,2020-10-26,16078
Virginia,2020-10-25,Excellent,0,9,7,2020-10-26,16079
15 States,2020-10-25,Excellent,8,9,7,2020-10-26,16080
Alabama,2020-10-18,Very poor,1,12,5,2020-10-19,16081
Arizona,2020-10-18,Very poor,0,12,5,2020-10-19,16082
Arkansas,2020-10-18,Very poor,1,12,5,2020-10-19,16083
California,2020-10-18,Very poor,0,12,5,2020-10-19,16084
Georgia,2020-10-18,Very poor,2,12,5,2020-10-19,16085
Kansas,2020-10-18,Very poor,3,12,5,2020-10-19,16086
Louisiana,2020-10-18,Very poor,0,12,5,2020-10-19,16087
Mississippi,2020-10-18,Very poor,1,12,5,2020-10-19,16088
Missouri,2020-10-18,Very poor,3,12,5,2020-10-19,16089
North Carolina,2020-10-18,Very poor,2,12,5,2020-10-19,16090
Oklahoma,2020-10-18,Very poor,4,12,5,2020-10-19,16091
South Carolina,2020-10-18,Very poor,6,12,5,2020-10-19,16092
Tennessee,2020-10-18,Very poor,7,12,5,2020-10-19,16093
Texas,2020-10-18,Very poor,15,12,5,2020-10-19,16094
Virginia,2020-10-18,Very poor,5,12,5,2020-10-19,16095
15 States,2020-10-18,Very poor,10,12,5,2020-10-19,16096
Alabama,2020-10-18,Poor,4,18,18,2020-10-19,16097
Arizona,2020-10-18,Poor,0,18,18,2020-10-19,16098
Arkansas,2020-10-18,Poor,3,18,18,2020-10-19,16099
California,2020-10-18,Poor,0,18,18,2020-10-19,16100
Georgia,2020-10-18,Poor,14,18,18,2020-10-19,16101
Kansas,2020-10-18,Poor,12,18,18,2020-10-19,16102
Louisiana,2020-10-18,Poor,3,18,18,2020-10-19,16103
Mississippi,2020-10-18,Poor,13,18,18,2020-10-19,16104
Missouri,2020-10-18,Poor,11,18,18,2020-10-19,16105
North Carolina,2020-10-18,Poor,11,18,18,2020-10-19,16106
Oklahoma,2020-10-18,Poor,12,18,18,2020-10-19,16107
South Carolina,2020-10-18,Poor,7,18,18,2020-10-19,16108
Tennessee,2020-10-18,Poor,14,18,18,2020-10-19,16109
Texas,2020-10-18,Poor,32,18,18,2020-10-19,16110
Virginia,2020-10-18,Poor,20,18,18,2020-10-19,16111
15 States,2020-10-18,Poor,23,18,18,2020-10-19,16112
Alabama,2020-10-18,Fair,22,30,36,2020-10-19,16113
Arizona,2020-10-18,Fair,8,30,36,2020-10-19,16114
Arkansas,2020-10-18,Fair,11,30,36,2020-10-19,16115
California,2020-10-18,Fair,45,30,36,2020-10-19,16116
Georgia,2020-10-18,Fair,26,30,36,2020-10-19,16117
Kansas,2020-10-18,Fair,40,30,36,2020-10-19,16118
Louisiana,2020-10-18,Fair,56,30,36,2020-10-19,16119
Mississippi,2020-10-18,Fair,31,30,36,2020-10-19,16120
Missouri,2020-10-18,Fair,37,30,36,2020-10-19,16121
North Carolina,2020-10-18,Fair,31,30,36,2020-10-19,16122
Oklahoma,2020-10-18,Fair,41,30,36,2020-10-19,16123
South Carolina,2020-10-18,Fair,19,30,36,2020-10-19,16124
Tennessee,2020-10-18,Fair,21,30,36,2020-10-19,16125
Texas,2020-10-18,Fair,26,30,36,2020-10-19,16126
Virginia,2020-10-18,Fair,34,30,36,2020-10-19,16127
15 States,2020-10-18,Fair,27,30,36,2020-10-19,16128
Alabama,2020-10-18,Good,63,31,33,2020-10-19,16129
Arizona,2020-10-18,Good,47,31,33,2020-10-19,16130
Arkansas,2020-10-18,Good,45,31,33,2020-10-19,16131
California,2020-10-18,Good,50,31,33,2020-10-19,16132
Georgia,2020-10-18,Good,50,31,33,2020-10-19,16133
Kansas,2020-10-18,Good,40,31,33,2020-10-19,16134
Louisiana,2020-10-18,Good,41,31,33,2020-10-19,16135
Mississippi,2020-10-18,Good,40,31,33,2020-10-19,16136
Missouri,2020-10-18,Good,49,31,33,2020-10-19,16137
North Carolina,2020-10-18,Good,49,31,33,2020-10-19,16138
Oklahoma,2020-10-18,Good,39,31,33,2020-10-19,16139
South Carolina,2020-10-18,Good,51,31,33,2020-10-19,16140
Tennessee,2020-10-18,Good,47,31,33,2020-10-19,16141
Texas,2020-10-18,Good,20,31,33,2020-10-19,16142
Virginia,2020-10-18,Good,41,31,33,2020-10-19,16143
15 States,2020-10-18,Good,31,31,33,2020-10-19,16144
Alabama,2020-10-18,Excellent,10,9,8,2020-10-19,16145
Arizona,2020-10-18,Excellent,45,9,8,2020-10-19,16146
Arkansas,2020-10-18,Excellent,40,9,8,2020-10-19,16147
California,2020-10-18,Excellent,5,9,8,2020-10-19,16148
Georgia,2020-10-18,Excellent,8,9,8,2020-10-19,16149
Kansas,2020-10-18,Excellent,5,9,8,2020-10-19,16150
Louisiana,2020-10-18,Excellent,0,9,8,2020-10-19,16151
Mississippi,2020-10-18,Excellent,15,9,8,2020-10-19,16152
Missouri,2020-10-18,Excellent,0,9,8,2020-10-19,16153
North Carolina,2020-10-18,Excellent,7,9,8,2020-10-19,16154
Oklahoma,2020-10-18,Excellent,4,9,8,2020-10-19,16155
South Carolina,2020-10-18,Excellent,17,9,8,2020-10-19,16156
Tennessee,2020-10-18,Excellent,11,9,8,2020-10-19,16157
Texas,2020-10-18,Excellent,7,9,8,2020-10-19,16158
Virginia,2020-10-18,Excellent,0,9,8,2020-10-19,16159
15 States,2020-10-18,Excellent,9,9,8,2020-10-19,16160
Alabama,2020-10-11,Very poor,1,10,4,2020-10-13,16161
Arizona,2020-10-11,Very poor,0,10,4,2020-10-13,16162
Arkansas,2020-10-11,Very poor,1,10,4,2020-10-13,16163
California,2020-10-11,Very poor,0,10,4,2020-10-13,16164
Georgia,2020-10-11,Very poor,3,10,4,2020-10-13,16165
Kansas,2020-10-11,Very poor,3,10,4,2020-10-13,16166
Louisiana,2020-10-11,Very poor,0,10,4,2020-10-13,16167
Mississippi,2020-10-11,Very poor,1,10,4,2020-10-13,16168
